n,p_total,p_true,snr,rho,reward_type,bandit_n_selected_mean,bandit_n_selected_std,bandit_test_r2_mean,bandit_test_r2_std,bandit_test_mse_mean,bandit_test_mse_std,bandit_f1_mean,bandit_f1_std,bandit_runtime_sec_mean,bandit_runtime_sec_std,sequential_g0.3_n_selected_mean,sequential_g0.3_n_selected_std,sequential_g0.3_test_r2_mean,sequential_g0.3_test_r2_std,sequential_g0.3_test_mse_mean,sequential_g0.3_test_mse_std,sequential_g0.3_f1_mean,sequential_g0.3_f1_std,sequential_g0.3_runtime_sec_mean,sequential_g0.3_runtime_sec_std,lasso_n_selected_mean,lasso_n_selected_std,lasso_test_r2_mean,lasso_test_r2_std,lasso_test_mse_mean,lasso_test_mse_std,lasso_f1_mean,lasso_f1_std,lasso_runtime_sec_mean,lasso_runtime_sec_std,adaptive_lasso_n_selected_mean,adaptive_lasso_n_selected_std,adaptive_lasso_test_r2_mean,adaptive_lasso_test_r2_std,adaptive_lasso_test_mse_mean,adaptive_lasso_test_mse_std,adaptive_lasso_f1_mean,adaptive_lasso_f1_std,adaptive_lasso_runtime_sec_mean,adaptive_lasso_runtime_sec_std,forward_n_selected_mean,forward_n_selected_std,forward_test_r2_mean,forward_test_r2_std,forward_test_mse_mean,forward_test_mse_std,forward_f1_mean,forward_f1_std,forward_runtime_sec_mean,forward_runtime_sec_std,backward_n_selected_mean,backward_n_selected_std,backward_test_r2_mean,backward_test_r2_std,backward_test_mse_mean,backward_test_mse_std,backward_f1_mean,backward_f1_std,backward_runtime_sec_mean,backward_runtime_sec_std,mcmc_n_selected_mean,mcmc_n_selected_std,mcmc_test_r2_mean,mcmc_test_r2_std,mcmc_test_mse_mean,mcmc_test_mse_std,mcmc_f1_mean,mcmc_f1_std,mcmc_runtime_sec_mean,mcmc_runtime_sec_std,all_features_test_r2_mean,all_features_test_r2_std
10000,200,20,0.5,0.0,aic,99.0,6.244997998398398,0.3594682226426322,0.033574019642081634,37.92103242582223,1.4534897500849253,0.3367673382336139,0.018093169932172797,193.27690887451172,38.58999889322135,0.0,0.0,0.0,0.0,59.23145810463958,0.842980415641085,0.0,0.0,278.43015599250793,52.64451398802274,62.0,4.0,0.34674183123552166,0.02650093380176175,38.67869598063904,1.023709647586406,0.48858055664635364,0.023861574495441178,0.9912416934967041,0.16588266970459337,53.666666666666664,3.055050463303893,0.3443182373083076,0.02707914992405578,38.82191796332844,1.055419127204515,0.5436020022167042,0.022269819070919433,0.7519391377766927,0.15964024421523673,50.0,2.6457513110645907,0.34331323563453925,0.025988551809057008,38.882100606357234,0.992434083627726,0.5719835875396103,0.02202799332831582,34.69379019737244,10.047244700460396,50.0,2.6457513110645907,0.34331323563453936,0.02598855180905708,38.88210060635723,0.992434083627731,0.5719835875396103,0.02202799332831582,470.8664002418518,86.1643488822904,,,,,,,,,,,0.3948187846848912,0.028840826504095068
10000,200,20,0.5,0.0,bayes_factor,22.666666666666668,2.516611478423583,0.348646040194676,0.016376725702053063,38.71228157706695,0.9259099016338693,0.9397071490094747,0.05615821985427398,184.15208903948465,31.892502928823603,1.3333333333333333,1.1547005383792517,0.011137764660457164,0.010367723118746817,58.80781913481197,2.5744062349360037,0.06060606060606061,0.0524863881081478,263.05610330899555,34.00363654192581,20.333333333333332,0.5773502691896255,0.34798150561209945,0.015743838757790663,38.75190573842243,0.8953890742883505,0.991869918699187,0.014081713882673819,0.9061849117279053,0.1068767861973685,20.333333333333332,0.5773502691896255,0.34798150561209945,0.015743838757790663,38.75190573842243,0.8953890742883505,0.991869918699187,0.014081713882673819,0.6833086013793945,0.06738532996003711,20.333333333333332,0.5773502691896255,0.34798150561209956,0.015743838757790694,38.75190573842243,0.8953890742883531,0.991869918699187,0.014081713882673819,6.184189319610596,1.3022368489079201,20.333333333333332,0.5773502691896255,0.34798150561209945,0.015743838757790663,38.75190573842243,0.8953890742883505,0.991869918699187,0.014081713882673819,448.69483494758606,37.64837278189819,20.333333333333332,0.5773502691896255,0.34798150561209945,0.015743838757790663,38.75190573842243,0.8953890742883505,0.991869918699187,0.014081713882673819,26.47499442100525,4.590199361730362,0.40825789288115244,0.01634160990753017
10000,200,20,0.5,0.0,bic,49.666666666666664,3.0550504633038926,0.3379616029230453,0.016131768033078947,40.315143831223104,1.7888927285985206,0.5748900919267076,0.024887427263765274,189.1085331439972,39.02346267525918,0.6666666666666666,1.1547005383792517,0.0002404649749161436,0.00041649755399553634,60.888226692840384,2.5508638162329094,0.0,0.0,277.323273897171,66.0115267032999,20.333333333333332,0.5773502691896255,0.32579222849205486,0.015623122264815227,41.058365825284675,1.870668518713868,0.991869918699187,0.014081713882673819,0.9555007616678873,0.15039486948683425,20.333333333333332,0.5773502691896255,0.32579222849205486,0.015623122264815227,41.058365825284675,1.870668518713868,0.991869918699187,0.014081713882673819,0.7260071436564127,0.11456514858896058,20.333333333333332,0.5773502691896255,0.3257922284920548,0.015623122264815235,41.05836582528468,1.8706685187138714,0.991869918699187,0.014081713882673819,6.559034427007039,1.810456864783839,20.333333333333332,0.5773502691896255,0.32579222849205486,0.015623122264815227,41.058365825284675,1.870668518713868,0.991869918699187,0.014081713882673819,462.6219684282939,94.95110140078503,,,,,,,,,,,0.3860361931909469,0.018469297930806265
10000,200,20,0.5,0.0,cv_rmse,94.66666666666667,5.507570547286102,0.3615625863436809,0.027906269259855825,38.68181234673138,2.1660403285959435,0.34937729911802506,0.016873135218871186,851.3283168474833,128.68019431729974,2.6666666666666665,4.618802153517007,0.03267268564725253,0.0565907515607678,58.56695089367191,2.975770925954649,0.14285714285714282,0.2474358296526967,1217.3093394438426,175.20117465039448,64.0,19.078784028338912,0.35105803369979177,0.03038074937924786,39.31942808277454,2.327988694606392,0.49282695624159034,0.11080799825491759,0.08202568689982097,0.014973496276111935,30.333333333333332,4.725815626252608,0.34049515756851667,0.02643568637602713,39.95694938637052,2.090745109833471,0.7996201329534663,0.07861045426999004,0.11119771003723145,0.010605292777150603,59.0,2.6457513110645907,0.3503982621904478,0.02510467635689171,39.35662639645184,2.008051398560039,0.5067019701166043,0.016700718207391246,250.51432045300803,32.78553224157938,59.333333333333336,3.214550253664319,0.35042344748713,0.025147805220438527,39.355122645127885,2.010614511300318,0.5047429143814686,0.02003719183272357,2682.6629931131997,449.66667848854064,,,,,,,,,,,0.3989733525781394,0.026875276626839483
10000,200,20,0.5,0.5,aic,98.0,6.082762530298219,0.35894145091060814,0.005659692267890015,105.23304163970836,2.245957274542397,0.3395677599796593,0.017014706431835357,172.99701722462973,10.141021673228662,0.0,0.0,0.0,0.0,164.15962637872988,3.5381608639712043,0.0,0.0,254.28851493199667,12.690188187324667,37.333333333333336,1.154700538379251,0.33897460697989495,0.005175939336657802,108.51019165126088,2.238120223071295,0.6978653530377669,0.014220449980040057,1.0449522336324055,0.07957749712970759,44.0,7.0,0.339605968024407,0.003450199144959063,108.4099409937448,2.3918279099142357,0.6300448892183511,0.06932486108085906,0.8637727896372477,0.086066222898516,39.0,3.605551275463989,0.33889094807045256,0.0031782904422190147,108.52546368808214,2.2540604713237022,0.6797002280873249,0.042579071290764825,20.159574111302693,2.9792138877212984,46.666666666666664,5.686240703077327,0.34157651203455575,0.0033089130173807645,108.0876958881402,2.4634039088819777,0.6028303703955493,0.049809121539038465,431.30618437131244,26.296388816089166,,,,,,,,,,,0.3934230153730462,0.012199661212942126
10000,200,20,0.5,0.5,bayes_factor,23.333333333333332,2.081665999466133,0.33457108578368633,0.008342584423908023,107.77897084826678,2.4443765481891684,0.9245298513591197,0.04537508023273223,172.0335770448049,16.37771203046065,0.0,0.0,0.0,0.0,162.00660267536378,5.273720282670519,0.0,0.0,255.49028992652893,26.40429964918603,20.666666666666668,1.1547005383792517,0.3333113045359541,0.008587245945249353,107.98469839728641,2.575055021936716,0.9841269841269842,0.027492869961410787,0.9757963021596273,0.06403311439010469,20.666666666666668,1.1547005383792517,0.3333113045359541,0.008587245945249353,107.98469839728641,2.575055021936716,0.9841269841269842,0.027492869961410787,0.7829985618591309,0.015575890190363872,20.666666666666668,1.1547005383792517,0.3333113045359541,0.008587245945249353,107.98469839728641,2.5750550219367154,0.9841269841269842,0.027492869961410787,5.801693280537923,1.0234778946548915,20.666666666666668,1.1547005383792517,0.3333113045359541,0.008587245945249353,107.98469839728641,2.575055021936716,0.9841269841269842,0.027492869961410787,432.45533045132953,27.32872960007833,20.666666666666668,1.1547005383792517,0.3333113045359541,0.008587245945249353,107.98469839728641,2.575055021936716,0.9841269841269842,0.027492869961410787,25.390172640482586,6.391992566471683,0.3931342433491189,0.009322844354435832
10000,200,20,0.5,0.5,bic,46.666666666666664,5.131601439446885,0.352659633423035,0.013758551529823233,107.48536680863587,6.971937480600896,0.6024510935752736,0.047791632342791726,170.89097929000854,14.93291997820258,0.0,0.0,0.0,0.0,165.94107307776156,7.314917955295128,0.0,0.0,253.66096909840903,22.693328654076534,20.0,0.0,0.3463911044327908,0.016319608205591127,108.53504929929836,7.390398853562109,1.0,0.0,1.030046542485555,0.06346978740803316,20.333333333333332,0.5773502691896263,0.34642484074488405,0.016361167835981797,108.5297111349945,7.3982353537166485,0.991869918699187,0.014081713882673796,0.8489917914072672,0.04930809024523665,20.666666666666668,1.154700538379251,0.34643344487068006,0.016371783718198266,108.5283496869185,7.400234499322216,0.9841269841269842,0.027492869961410763,6.169198910395305,0.5291848320514755,20.666666666666668,1.154700538379251,0.34643344487068006,0.016371783718198266,108.5283496869185,7.400234499322216,0.9841269841269842,0.027492869961410763,424.6635546684265,36.27567912664753,,,,,,,,,,,0.4065608978991078,0.009102463714674228
10000,200,20,0.5,0.5,cv_rmse,94.66666666666667,1.5275252316519452,0.35219933589856184,0.0014961431996353728,108.82911114709299,0.5940522200523459,0.3488786580161247,0.004667240039445499,800.1783819198608,57.998404676006835,0.6666666666666666,1.1547005383792517,0.017304904385844016,0.02997297361640333,165.11540318399466,6.1671743866460185,0.030303030303030304,0.0524863881081478,1124.726324558258,54.67515682610422,35.0,12.165525060596439,0.33130410499850066,0.0033987349945732814,112.34141047629487,1.1339935549044653,0.7490335017756719,0.14766336502069138,0.08642768859863281,0.003365666025584217,39.333333333333336,20.55075018906447,0.3325747913865797,0.005879970435967684,112.13108789722196,1.7268706761703148,0.7226064862823076,0.21012685252622607,0.11088307698567708,0.0021910623099649263,55.0,1.0,0.3380706486862006,0.004212603235353282,111.20192963188997,0.7402157541563126,0.533396554449186,0.007112586267359126,206.49593226114908,9.988868295672722,63.0,7.0,0.33968138896194483,0.004793032692752948,110.93215670743363,0.9846916895729467,0.4841269841269842,0.039124468791238404,2459.8616046905518,151.968567969183,,,,,,,,,,,0.38909487379819335,0.004632022560133223
10000,200,20,0.5,0.9,aic,66.0,4.58257569495584,0.34730336216010765,0.022293011886950143,430.9156165700405,3.4450546861808444,0.4660139066269335,0.025276508106385456,174.96517531077066,9.173354577026936,0.6666666666666666,1.1547005383792517,3.78063173503973e-05,6.54824624979609e-05,660.6045164618268,18.77543597240477,0.0,0.0,256.51652757326764,6.093989665626441,38.333333333333336,6.658328118479393,0.3420299845785975,0.027774386930181777,434.32687829059154,6.284742960762814,0.6689113355780023,0.08152969976953536,1.3728548685709636,0.03181899858010502,47.333333333333336,5.507570547286101,0.34356831287700995,0.025699727491350088,433.3389968093668,5.189652831686585,0.416254906488109,0.014197832445588077,1.2630359331766765,0.055889871930613906,28.333333333333332,6.429100507328637,0.33881150945356175,0.025175986998514824,436.49224649536427,5.270602977279681,0.5574173832748316,0.06708981627553068,11.032895803451538,3.508699311571553,54.333333333333336,6.027713773341707,0.3457456491066669,0.02393913199367957,431.9239729678812,4.317331977733062,0.33264705882352946,0.017752138133320685,430.8416590690613,15.971552477029425,,,,,,,,,,,0.39245801716318285,0.024517178804209585
10000,200,20,0.5,0.9,bayes_factor,18.333333333333332,1.1547005383792517,0.3307311775079787,0.0121289434202052,444.7687992313672,12.385728668008365,0.9558789558789558,0.032008330932203816,166.5071173508962,10.799367595029072,0.0,0.0,0.0,0.0,664.7763849912159,24.96688352273861,0.0,0.0,253.83149377504984,29.214315369693583,14.666666666666666,3.7859388972001824,0.32764081047027727,0.012079708807580077,446.84871052215425,13.732834218119779,0.8374125874125874,0.12010177066156731,1.4423846403757732,0.1162519804661457,7.0,1.0,0.3235376582733343,0.013884114772422393,449.521578825166,11.775019426133351,0.5171618504951838,0.054957615250384256,1.4019176959991455,0.04582802693993161,7.333333333333333,0.5773502691896257,0.32592244735430953,0.0139059639160285,447.94228593384196,12.079374618837123,0.5361552028218695,0.030547633290456445,1.2211347421010335,0.18187957839249225,7.333333333333333,0.5773502691896257,0.3248142207998919,0.01397804103406911,448.6666375009988,11.431242125575507,0.5361552028218695,0.030547633290456445,452.07213401794434,43.185893478084694,7.666666666666667,0.5773502691896258,0.3253591730122139,0.014524436832140962,448.30069565298214,11.5139051491762,0.5537918871252204,0.03054763329045647,15.360695759455362,1.2616961316567685,0.3983576264273436,0.014824950470477579
