design_id,run_id,n,p_total,p_true,snr,rho,sigma_true,total_timesteps,reward_type,bandit_n_selected,bandit_test_r2,bandit_test_mse,bandit_precision,bandit_recall,bandit_f1,bandit_runtime_sec,sequential_g0.3_n_selected,sequential_g0.3_test_r2,sequential_g0.3_test_mse,sequential_g0.3_precision,sequential_g0.3_recall,sequential_g0.3_f1,sequential_g0.3_runtime_sec,lasso_n_selected,lasso_test_r2,lasso_test_mse,lasso_precision,lasso_recall,lasso_f1,lasso_runtime_sec,adaptive_lasso_n_selected,adaptive_lasso_test_r2,adaptive_lasso_test_mse,adaptive_lasso_precision,adaptive_lasso_recall,adaptive_lasso_f1,adaptive_lasso_runtime_sec,forward_n_selected,forward_test_r2,forward_test_mse,forward_precision,forward_recall,forward_f1,forward_runtime_sec,backward_n_selected,backward_test_r2,backward_test_mse,backward_precision,backward_recall,backward_f1,backward_runtime_sec,mcmc_n_selected,mcmc_test_r2,mcmc_test_mse,mcmc_precision,mcmc_recall,mcmc_f1,mcmc_runtime_sec,all_features_test_r2,all_features_test_mse
5,1,10000,200,20,1.0,0.5,7.483315028428061,10000,aic,109,0.5112530140451994,53.955765829368644,0.1834862385321101,1.0,0.31007751937984496,166.64249300956726,2,0.061657763592552595,103.58933237511258,0.5,0.05,0.09090909090909091,249.1483018398285,47,0.49919594270781986,55.28681959821544,0.425531914893617,1.0,0.5970149253731344,0.9680690765380859,56,0.49829109302795604,55.386711482647485,0.35714285714285715,1.0,0.5263157894736842,0.7703049182891846,49,0.4982330142978677,55.3931231484999,0.40816326530612246,1.0,0.5797101449275363,30.491585969924927,58,0.4997413743405853,55.22660606790398,0.3448275862068966,1.0,0.5128205128205129,433.21572399139404,,,,,,,,0.536673935398847,51.14939500941427
5,1,10000,200,20,1.0,0.5,7.483315028428061,10000,bic,76,0.4952716160857463,56.18146426087017,0.2631578947368421,1.0,0.4166666666666667,185.0346691608429,0,0.0,111.31029292462898,0.0,0.0,0.0,279.11499786376953,20,0.48274602527126464,57.575691443484175,1.0,1.0,1.0,1.0352940559387207,20,0.48274602527126464,57.575691443484175,1.0,1.0,1.0,0.8256289958953857,21,0.4827483323503209,57.575434641838626,0.9523809523809523,1.0,0.975609756097561,7.17916202545166,21,0.4827483323503209,57.57543464183862,0.9523809523809523,1.0,0.975609756097561,462.7672688961029,,,,,,,,0.5220260349372289,53.20342206148344
5,1,10000,200,20,1.0,0.5,7.483315028428061,10000,bayes_factor,43,0.4954734909462355,55.459951654555496,0.46511627906976744,1.0,0.6349206349206349,191.54925417900085,0,0.0,109.92475253395546,0.0,0.0,0.0,285.2056441307068,20,0.4900392072808555,56.057313941671715,1.0,1.0,1.0,1.0518567562103271,20,0.4900392072808555,56.057313941671715,1.0,1.0,1.0,0.8112919330596924,20,0.4900392072808555,56.057313941671715,1.0,1.0,1.0,5.980443954467773,20,0.4900392072808555,56.057313941671715,1.0,1.0,1.0,473.4336860179901,20.0,0.4900392072808555,56.057313941671715,1.0,1.0,1.0,27.631474018096924,0.5386185413514695,50.71724266569511
6,1,10000,200,20,1.0,0.9,14.895764425711846,10000,cv_rmse,71,0.5127833304827669,215.39131667148473,0.28169014084507044,1.0,0.43956043956043955,859.3382821083069,2,0.39000416654390846,269.670177464197,0.5,0.05,0.09090909090909091,1193.038153886795,23,0.5022793306621312,220.03498034975252,0.8695652173913043,1.0,0.9302325581395349,0.13913202285766602,27,0.50022891034269,220.94144098619174,0.5185185185185185,0.7,0.5957446808510639,0.14769792556762695,34,0.5040029591118502,219.27298958780824,0.4117647058823529,0.7,0.5185185185185185,100.2218108177185,66,0.5093849514258102,216.8936900208039,0.21212121212121213,0.7,0.3255813953488372,2532.1909408569336,,,,,,,,0.5512230204016526,198.39769567679193
6,1,10000,200,20,1.0,0.9,14.895764425711846,10000,aic,80,0.538123846068286,219.18357073333507,0.25,1.0,0.4,187.16428995132446,2,0.33290412216825793,316.5706981838842,0.5,0.05,0.09090909090909091,263.20345878601074,17,0.5244994073715896,225.64905525198557,1.0,0.85,0.9189189189189189,1.3197932243347168,63,0.5350762216613607,220.62982249168562,0.25396825396825395,0.8,0.38554216867469876,1.1722321510314941,23,0.5263677047005434,224.7624537761012,0.6956521739130435,0.8,0.7441860465116279,7.819471836090088,51,0.5324362078921758,221.8826424084304,0.29411764705882354,0.75,0.42253521126760557,465.55526208877563,,,,,,,,0.5679760543104555,205.0171896783798
6,1,10000,200,20,1.0,0.9,14.895764425711846,10000,bic,21,0.5106450408421144,217.1556871442176,0.9523809523809523,1.0,0.975609756097561,186.09747791290283,0,0.0,443.7590405089866,0.0,0.0,0.0,286.9315390586853,18,0.5100943057926051,217.40008080136252,1.0,0.9,0.9473684210526316,1.6939101219177246,10,0.5015434246305872,221.19461162132595,1.0,0.5,0.6666666666666666,1.468785047531128,12,0.5060730610282916,219.18454451962606,0.9166666666666666,0.55,0.6874999999999999,3.058730125427246,12,0.5038639715115796,220.16484796396063,0.9166666666666666,0.55,0.6874999999999999,483.58169412612915,,,,,,,,0.5557391644059813,197.14476213892237
6,1,10000,200,20,1.0,0.9,14.895764425711846,10000,bayes_factor,20,0.512117051800149,217.41501388820402,1.0,1.0,1.0,188.49204516410828,0,0.0,445.6294582346103,0.0,0.0,0.0,298.2991433143616,16,0.5057285980800102,220.26189705846633,1.0,0.8,0.888888888888889,1.6820948123931885,10,0.5032656245025684,221.35947063942788,1.0,0.5,0.6666666666666666,1.4128801822662354,10,0.5069259268803329,219.72833207384986,1.0,0.5,0.6666666666666666,2.360773801803589,12,0.5071213467715853,219.6412472135828,0.8333333333333334,0.5,0.625,477.92476201057434,11.0,0.5069820137213858,219.70333812525735,0.9090909090909091,0.5,0.6451612903225806,19.242474794387817,0.5577499251887025,197.07966124237436
7,1,10000,200,20,2.0,0.0,3.1622776601683795,10000,cv_rmse,111,0.6711445613974611,9.680508164309195,0.18018018018018017,1.0,0.3053435114503817,907.9533302783966,4,0.08770991589297372,26.85505717936516,0.75,0.15,0.24999999999999997,1240.9782299995422,45,0.6594896598501989,10.02359316865621,0.4444444444444444,1.0,0.6153846153846153,0.08567404747009277,40,0.6592068055834364,10.031919541637425,0.5,1.0,0.6666666666666666,0.10416722297668457,49,0.659806906388092,10.014254391370896,0.40816326530612246,1.0,0.5797101449275363,191.27575397491455,49,0.659806906388092,10.014254391370898,0.40816326530612246,1.0,0.5797101449275363,2780.724300146103,,,,,,,,0.6856143498813185,9.254561413514825
7,1,10000,200,20,2.0,0.0,3.1622776601683795,10000,aic,107,0.6777429167692617,9.2821325547466,0.18691588785046728,1.0,0.31496062992125984,202.44810581207275,0,0.0,28.80350204156887,0.0,0.0,0.0,279.3598749637604,34,0.6644223878468736,9.665810436757383,0.5882352941176471,1.0,0.7407407407407407,0.8312561511993408,52,0.6663214914392719,9.611109602556587,0.38461538461538464,1.0,0.5555555555555556,0.5456411838531494,43,0.6660048335613279,9.620230458390425,0.46511627906976744,1.0,0.6349206349206349,25.795439958572388,43,0.6660048335613279,9.620230458390425,0.46511627906976744,1.0,0.6349206349206349,498.1248559951782,,,,,,,,0.6895221643028284,8.942848974365365
7,1,10000,200,20,2.0,0.0,3.1622776601683795,10000,bic,83,0.6818972264694106,9.641597280887323,0.24096385542168675,1.0,0.38834951456310685,197.51656293869019,0,0.0,30.309692599898593,0.0,0.0,0.0,300.96201181411743,20,0.6697640237446221,10.009350925727915,1.0,1.0,1.0,0.9540548324584961,20,0.6697640237446221,10.009350925727915,1.0,1.0,1.0,0.6530261039733887,20,0.6697640237446222,10.009350925727913,1.0,1.0,1.0,6.324345111846924,20,0.6697640237446221,10.009350925727915,1.0,1.0,1.0,493.8445029258728,,,,,,,,0.6988564350937441,9.127568880746228
