n,p_total,p_true,snr,rho,reward_type,bandit_n_selected_mean,bandit_n_selected_std,bandit_test_r2_mean,bandit_test_r2_std,bandit_test_mse_mean,bandit_test_mse_std,bandit_f1_mean,bandit_f1_std,bandit_runtime_sec_mean,bandit_runtime_sec_std,sequential_g0.3_n_selected_mean,sequential_g0.3_n_selected_std,sequential_g0.3_test_r2_mean,sequential_g0.3_test_r2_std,sequential_g0.3_test_mse_mean,sequential_g0.3_test_mse_std,sequential_g0.3_f1_mean,sequential_g0.3_f1_std,sequential_g0.3_runtime_sec_mean,sequential_g0.3_runtime_sec_std,lasso_n_selected_mean,lasso_n_selected_std,lasso_test_r2_mean,lasso_test_r2_std,lasso_test_mse_mean,lasso_test_mse_std,lasso_f1_mean,lasso_f1_std,lasso_runtime_sec_mean,lasso_runtime_sec_std,adaptive_lasso_n_selected_mean,adaptive_lasso_n_selected_std,adaptive_lasso_test_r2_mean,adaptive_lasso_test_r2_std,adaptive_lasso_test_mse_mean,adaptive_lasso_test_mse_std,adaptive_lasso_f1_mean,adaptive_lasso_f1_std,adaptive_lasso_runtime_sec_mean,adaptive_lasso_runtime_sec_std,forward_n_selected_mean,forward_n_selected_std,forward_test_r2_mean,forward_test_r2_std,forward_test_mse_mean,forward_test_mse_std,forward_f1_mean,forward_f1_std,forward_runtime_sec_mean,forward_runtime_sec_std,backward_n_selected_mean,backward_n_selected_std,backward_test_r2_mean,backward_test_r2_std,backward_test_mse_mean,backward_test_mse_std,backward_f1_mean,backward_f1_std,backward_runtime_sec_mean,backward_runtime_sec_std,mcmc_n_selected_mean,mcmc_n_selected_std,mcmc_test_r2_mean,mcmc_test_r2_std,mcmc_test_mse_mean,mcmc_test_mse_std,mcmc_f1_mean,mcmc_f1_std,mcmc_runtime_sec_mean,mcmc_runtime_sec_std,all_features_test_r2_mean,all_features_test_r2_std
1000,50,5,0.5,0.0,aic,14.0,2.6457513110645907,0.4045891841621237,0.03942117963465567,8.775784596913253,0.47450460633546715,0.5337301587301587,0.07993348047017337,8.93989094098409,0.5460437177492214,0.0,0.0,0.0,0.0,14.74823725126258,0.328665603627862,0.0,0.0,16.83914105097453,1.2278520845205954,15.666666666666666,5.507570547286102,0.3990178819622298,0.03787460931935865,8.861978556141779,0.5572547710820006,0.504720406681191,0.11749229983560958,0.04955021540323893,0.00015435321435517478,11.0,2.6457513110645907,0.38830151961085707,0.04269297680100602,9.019092774186673,0.6067688206666307,0.6357560568086883,0.09772293748043073,0.0405892531077067,0.0010852405262324135,11.666666666666666,2.886751345948129,0.39037459773081595,0.04142010812351307,8.987946061534252,0.5732759326185297,0.611111111111111,0.09622504486493759,0.21281925837198892,0.03719189542204048,11.666666666666666,2.886751345948129,0.39037459773081595,0.041420108123513016,8.98794606153425,0.5732759326185296,0.611111111111111,0.09622504486493759,1.0775318145751953,0.06504086304212282,,,,,,,,,,,0.5030765529854174,0.011091708304267646
1000,50,5,0.5,0.0,bayes_factor,5.0,0.0,0.30534703072003727,0.03199578205041479,9.654619441068997,0.9541429025803341,1.0,0.0,9.857141892115274,0.3300523112860926,2.0,0.0,0.07511274961177931,0.01632389073924091,12.845604303737284,0.9640611707055432,0.28571428571428575,0.0,18.581399361292522,0.5199625809550666,5.333333333333333,0.5773502691896257,0.3053743034609856,0.03196871912227357,9.654209686230276,0.9534340773167899,0.9696969696969697,0.05248638810814777,0.04691624641418457,0.00466416213964073,5.333333333333333,0.5773502691896257,0.3053743034609856,0.03196871912227357,9.654209686230276,0.9534340773167899,0.9696969696969697,0.05248638810814777,0.03901942571004232,0.002875592579122391,5.333333333333333,0.5773502691896257,0.30537430346098554,0.0319687191222736,9.654209686230276,0.9534340773167886,0.9696969696969697,0.05248638810814777,0.10119954744974773,0.006712805689358407,5.333333333333333,0.5773502691896257,0.3053743034609856,0.03196871912227357,9.654209686230276,0.9534340773167899,0.9696969696969697,0.05248638810814777,1.0865686734517415,0.08469262030646194,5.333333333333333,0.5773502691896257,0.3053743034609856,0.03196871912227357,9.654209686230276,0.9534340773167899,0.9696969696969697,0.05248638810814777,2.5764548778533936,0.06049818705812789,0.46337307494807883,0.03965715414444663
1000,50,5,0.5,0.0,bic,5.0,0.0,0.36928475314430775,0.06585682355235675,8.705281956208326,1.4815041302097822,1.0,0.0,9.001503388086954,0.5119054810178703,0.6666666666666666,1.1547005383792517,0.03420151910195549,0.0592387687806244,13.291347637126037,1.6836891977673987,0.1904761904761905,0.32991443953692906,18.824844519297283,4.281693642810923,5.0,0.0,0.36928475314430775,0.06585682355235675,8.705281956208326,1.4815041302097822,1.0,0.0,0.0542901357014974,0.009451692260827777,5.0,0.0,0.36928475314430775,0.06585682355235675,8.705281956208326,1.4815041302097822,1.0,0.0,0.04226875305175781,0.008798120283613776,5.0,0.0,0.3692847531443078,0.06585682355235671,8.705281956208324,1.4815041302097822,1.0,0.0,0.10541200637817383,0.020247481296965977,5.0,0.0,0.36928475314430775,0.06585682355235675,8.705281956208326,1.4815041302097822,1.0,0.0,1.1307583649953206,0.08766590244581582,,,,,,,,,,,0.5163983967269212,0.024509137630167
1000,50,5,0.5,0.0,cv_rmse,15.333333333333334,2.886751345948129,0.383376043967481,0.06519502908310779,9.18354385061481,0.3529907436619448,0.49910873440285203,0.07718586486492326,48.15458424886068,1.8213710653406232,4.666666666666667,1.1547005383792515,0.28579608461843214,0.06647384881166703,10.689524332254217,1.2282320067654438,0.8215488215488215,0.13451167916119994,84.03588128089905,3.816378340663176,13.333333333333334,6.110100926607787,0.3793028746916208,0.07977737348162074,9.233049750626613,0.5354812129477663,0.5858220211161388,0.18462721400601065,0.016936699549357098,0.0011449910049144444,10.333333333333334,6.8068592855540455,0.36873150288439804,0.08339049037851944,9.38602463540783,0.5321465518480967,0.7346711259754738,0.28418911232605837,0.017333348592122395,0.0010635943491849253,14.666666666666666,2.309401076758503,0.3830301484946473,0.0634672787032136,9.189050189665531,0.2982035103415324,0.5135387488328664,0.06468910579155475,2.2448083559672036,0.3935985148372935,14.666666666666666,2.309401076758503,0.3830301484946472,0.06346727870321366,9.189050189665531,0.29820351034153303,0.5135387488328664,0.06468910579155475,7.146159013112386,0.29198457633217756,,,,,,,,,,,0.4861044633961035,0.06716227051582298
1000,50,5,0.5,0.5,aic,15.333333333333334,3.5118845842842465,0.40862729719908764,0.06554392611052459,19.94088872583787,1.3795009966065697,0.5016339869281046,0.08579598426683056,9.116495768229166,0.4915070831323366,0.0,0.0,0.0,0.0,33.83656571029843,1.761408838335041,0.0,0.0,16.71267048517863,0.33649090964545597,8.666666666666666,1.5275252316519468,0.3744729605413841,0.05848300675020743,21.12312950786975,1.5123552760898915,0.7380952380952381,0.08584645893961876,0.055048068364461265,0.0014229178011354621,11.666666666666666,4.509249752822894,0.39107939786827056,0.026995557791564942,20.587100395492097,0.949469034362672,0.6325863678804855,0.18265546367403945,0.04907067616780599,0.002296284656307905,11.666666666666666,2.081665999466133,0.38767602832622194,0.06506223984331186,20.683780611170583,1.8942638531755311,0.6059941520467836,0.07207987843029072,0.2041761875152588,0.03831181845109353,12.333333333333334,0.5773502691896255,0.39691707973238516,0.05959215569641586,20.36762776206689,1.630711265372625,0.5773420479302832,0.018867655855870104,1.072382926940918,0.010413641261280093,,,,,,,,,,,0.5166335691950635,0.0789919801302681
1000,50,5,0.5,0.5,bayes_factor,5.0,0.0,0.3685965744170148,0.06518036182951455,21.428198456594288,3.0350106821078073,1.0,0.0,10.384896357854208,0.9521708996102102,2.0,0.0,0.25174558615194187,0.1086197771912196,25.423633011038742,4.724512392872345,0.4761904761904763,0.16495721976846456,18.92999275525411,1.1267714988908943,5.0,0.0,0.3685965744170148,0.06518036182951455,21.428198456594288,3.0350106821078073,1.0,0.0,0.0585625966389974,0.006714092201141052,4.333333333333333,0.5773502691896258,0.35858660542043436,0.07217583478100863,21.767655597044012,3.2374882293824823,0.9259259259259259,0.0641500299099584,0.04774634043375651,0.002008063216110174,4.333333333333333,0.5773502691896258,0.35858660542043436,0.07217583478100863,21.767655597044012,3.2374882293824823,0.9259259259259259,0.0641500299099584,0.08688990275065105,0.010536519921055958,4.333333333333333,0.5773502691896258,0.35858660542043436,0.07217583478100863,21.767655597044012,3.2374882293824823,0.9259259259259259,0.0641500299099584,1.0980504353841145,0.07259588066875249,4.333333333333333,0.5773502691896258,0.35858660542043436,0.07217583478100863,21.767655597044012,3.2374882293824823,0.9259259259259259,0.0641500299099584,2.486555020014445,0.19224524084731098,0.5072103500511185,0.0459991451677346
1000,50,5,0.5,0.5,bic,5.666666666666667,0.5773502691896257,0.335479451541437,0.08060257925983286,23.732458583181607,1.6962682272358576,0.9393939393939394,0.05248638810814786,8.859519561131796,0.34109190458730887,0.0,0.0,0.0,0.0,35.89336231967106,2.6262155542555528,0.0,0.0,16.58842174212138,0.4698440239133734,6.0,1.7320508075688772,0.33565604892600653,0.08104265394859768,23.725045819288,1.7031750221354445,0.923076923076923,0.13323467750529824,0.05784360567728678,0.00225017103513797,5.333333333333333,1.5275252316519468,0.3337312767707541,0.08098221682019306,23.791445652402327,1.650664947587988,0.9074074074074074,0.08486251286955257,0.049722750981648765,0.0011640615013550836,5.333333333333333,1.5275252316519468,0.33373127677075404,0.08098221682019305,23.79144565240233,1.6506649475879858,0.9074074074074074,0.08486251286955257,0.101714293162028,0.02208456665699812,5.333333333333333,1.5275252316519468,0.3337312767707541,0.08098221682019306,23.791445652402327,1.650664947587988,0.9074074074074074,0.08486251286955257,1.0926261742909749,0.026055485755111112,,,,,,,,,,,0.5208804327206938,0.05516703340462365
1000,50,5,0.5,0.5,cv_rmse,17.0,4.358898943540674,0.3030611232503893,0.008641440906308667,21.628917419496286,1.2244005847969386,0.46556205328135153,0.0834818696812332,44.773992697397865,3.055925549762776,4.0,0.0,0.23454692729488782,0.02644624956763855,23.77713921167496,2.0170823130292557,0.7407407407407406,0.12830005981991696,83.3633709748586,2.460170258907991,15.333333333333334,4.041451884327381,0.2987008816661851,0.039440381403468526,21.828452180572658,2.666158851585222,0.5059523809523809,0.10730807367452351,0.018948713938395183,0.00213133847506097,16.0,3.605551275463989,0.28900977224774477,0.023235644251205122,22.10198113506982,2.118315935610211,0.4851851851851852,0.07882887649552875,0.0183866024017334,0.0005317649954908848,16.0,1.0,0.3000359188439842,0.012282443674579957,21.74995703955997,1.8291305447180821,0.47691197691197695,0.02273586039911793,2.5017613569895425,0.28229686924503744,16.333333333333332,1.1547005383792517,0.30081931673506496,0.013276248314256736,21.727439599568047,1.864634000575459,0.4696969696969697,0.026243194054073906,7.1879204114278155,0.2692642422921656,,,,,,,,,,,0.43256849536428116,0.05334009610512102
1000,50,5,0.5,0.9,aic,11.0,0.0,0.40045591013091336,0.044730640726287976,40.20940856171041,4.436508966958493,0.625,0.0,8.628033320109049,0.37396487413336094,0.0,0.0,0.0,0.0,67.01798385210431,4.748650521546401,0.0,0.0,16.520364205042522,0.6257383205915834,8.333333333333334,3.511884584284246,0.3845026820758664,0.07594165942940279,41.2449733430986,5.614114869603455,0.7345399698340875,0.23029555385000303,0.10298498471577962,0.008109484249083648,8.333333333333334,3.511884584284246,0.3841253475160125,0.06494547840915292,41.29982177045503,5.362118267421198,0.5619909502262443,0.07952995549071967,0.09384338061014812,0.001728869279729627,10.0,4.358898943540674,0.38935664163853945,0.05926232741157715,40.95321197218983,5.117754663471868,0.5051282051282051,0.1077838438819677,0.1779632568359375,0.07184187888631409,14.666666666666666,2.3094010767585034,0.40047417696121435,0.05284289789071838,40.18551084052341,4.488251844562169,0.3398692810457516,0.04894619018517709,1.0459892749786377,0.06899988766476425,,,,,,,,,,,0.5115238502730642,0.046047913172078556
1000,50,5,0.5,0.9,bayes_factor,4.666666666666667,0.5773502691896257,0.41815536820886784,0.005509337104198135,36.63534226654152,4.470095165819396,0.8962962962962964,0.10020555006273091,9.685626983642578,0.5449428872836718,0.6666666666666666,1.1547005383792517,0.1266108692541752,0.21929645833869169,55.796644884934985,18.71744195174112,0.09523809523809525,0.16495721976846453,18.506715933481853,0.8613291751306777,3.3333333333333335,1.5275252316519468,0.4009599978613645,0.01786829221420757,37.63081920640723,3.4905576380924614,0.7071428571428572,0.12016145600900516,0.10457992553710938,0.006592329117298974,3.0,0.0,0.4096008301051189,0.01434824007588143,37.14814006953295,4.246322095364871,0.5,0.0,0.09423009554545085,0.011426635920654455,3.0,1.0,0.40122168502839317,0.013325451930233984,37.74190957642573,5.127537343040168,0.5052910052910053,0.06365719267468767,0.06589031219482422,0.019871267407217025,2.6666666666666665,0.5773502691896257,0.4047770816484306,0.022659162748199586,37.440752037873914,4.241683131948663,0.5238095238095238,0.041239304942116174,1.0912597179412842,0.044918786942649565,3.0,1.0,0.408994250237453,0.015656736810026033,37.18537917685091,4.250895012355711,0.5052910052910053,0.06365719267468767,2.4601813157399497,0.16417575137619173,0.5529594726384107,0.03263574555135359
