design_id,run_id,n,p_total,p_true,snr,rho,sigma_true,total_timesteps,reward_type,bandit_n_selected,bandit_test_r2,bandit_test_mse,bandit_precision,bandit_recall,bandit_f1,bandit_runtime_sec,sequential_g0.3_n_selected,sequential_g0.3_test_r2,sequential_g0.3_test_mse,sequential_g0.3_precision,sequential_g0.3_recall,sequential_g0.3_f1,sequential_g0.3_runtime_sec,lasso_n_selected,lasso_test_r2,lasso_test_mse,lasso_precision,lasso_recall,lasso_f1,lasso_runtime_sec,adaptive_lasso_n_selected,adaptive_lasso_test_r2,adaptive_lasso_test_mse,adaptive_lasso_precision,adaptive_lasso_recall,adaptive_lasso_f1,adaptive_lasso_runtime_sec,forward_n_selected,forward_test_r2,forward_test_mse,forward_precision,forward_recall,forward_f1,forward_runtime_sec,backward_n_selected,backward_test_r2,backward_test_mse,backward_precision,backward_recall,backward_f1,backward_runtime_sec,mcmc_n_selected,mcmc_test_r2,mcmc_test_mse,mcmc_precision,mcmc_recall,mcmc_f1,mcmc_runtime_sec,all_features_test_r2,all_features_test_mse
13,2,1000,50,20,1.0,0.0,4.47213595499958,10000,bayes_factor,20,0.5433029407820782,20.880885435799883,1.0,1.0,1.0,10.36598014831543,0,0.0,45.72152374170679,0.0,0.0,0.0,19.001427173614502,21,0.5467824970984128,20.721794819071985,0.9523809523809523,1.0,0.975609756097561,0.04967498779296875,21,0.5467824970984128,20.721794819071985,0.9523809523809523,1.0,0.975609756097561,0.04586434364318848,21,0.5467824970984128,20.721794819071985,0.9523809523809523,1.0,0.975609756097561,0.3632361888885498,21,0.5467824970984128,20.721794819071985,0.9523809523809523,1.0,0.975609756097561,0.9480650424957275,21.0,0.5467824970984128,20.721794819071985,0.9523809523809523,1.0,0.975609756097561,3.7929258346557617,0.5966017596632307,18.44398222292034
14,2,1000,50,20,1.0,0.5,7.483315028428061,10000,cv_rmse,25,0.6536289029347728,45.914197985994775,0.8,1.0,0.888888888888889,45.056628942489624,4,0.36335077549300665,84.39283412882291,1.0,0.2,0.33333333333333337,78.224604845047,25,0.642481886424659,47.391822208497786,0.8,1.0,0.888888888888889,0.019768714904785156,30,0.6601087631351418,45.05524183554762,0.6666666666666666,1.0,0.8,0.022721052169799805,22,0.6372825296215889,48.081037618440114,0.8181818181818182,0.9,0.8571428571428572,3.076286792755127,25,0.6451769203926918,47.03457437738347,0.72,0.9,0.7999999999999999,5.996851921081543,,,,,,,,0.6948208742447808,40.45388001435708
14,2,1000,50,20,1.0,0.5,7.483315028428061,10000,aic,28,0.6315519258905414,53.72573894146976,0.7142857142857143,1.0,0.8333333333333333,8.235057353973389,0,0.0,145.8163109451046,0.0,0.0,0.0,16.03045392036438,29,0.6469107652665659,51.48616964325945,0.6896551724137931,1.0,0.8163265306122449,0.06393194198608398,25,0.6073150617934218,57.25986905298961,0.72,0.9,0.7999999999999999,0.05806589126586914,26,0.6088497416618164,57.03608769609857,0.6923076923076923,0.9,0.7826086956521738,0.47371482849121094,26,0.6088497416618164,57.03608769609857,0.6923076923076923,0.9,0.7826086956521738,0.8959827423095703,,,,,,,,0.7116371929260736,42.04800074129486
14,2,1000,50,20,1.0,0.5,7.483315028428061,10000,bic,21,0.5186600542253539,50.09054886721707,0.9523809523809523,1.0,0.975609756097561,8.705657958984375,0,0.0,104.06480764151762,0.0,0.0,0.0,16.417121171951294,13,0.4579036265662153,56.413154824551114,1.0,0.65,0.787878787878788,0.06091809272766113,13,0.46588712484878214,55.5823536114694,1.0,0.65,0.787878787878788,0.05623221397399902,12,0.45738493874408315,56.46713197298729,1.0,0.6,0.7499999999999999,0.22572112083435059,14,0.46098711004954274,56.092272708992844,0.8571428571428571,0.6,0.7058823529411764,1.0669538974761963,,,,,,,,0.5742334474975308,44.307314386361575
14,2,1000,50,20,1.0,0.5,7.483315028428061,10000,bayes_factor,20,0.5744299267707809,56.25252006941909,1.0,1.0,1.0,9.978776931762695,0,0.0,132.18156916574472,0.0,0.0,0.0,18.503716945648193,14,0.5177760495743955,63.7411184565607,1.0,0.7,0.8235294117647058,0.06371283531188965,14,0.5353923335154251,61.41257040236609,1.0,0.7,0.8235294117647058,0.05887007713317871,13,0.5303654202443063,62.077035686602684,1.0,0.65,0.787878787878788,0.24099493026733398,12,0.5301418971717642,62.10658131707605,1.0,0.6,0.7499999999999999,1.0956530570983887,12.0,0.5301418971717642,62.10658131707605,1.0,0.6,0.7499999999999999,4.152848958969116,0.6901918373810122,40.950929075334024
15,2,1000,50,20,1.0,0.9,14.895764425711844,10000,cv_rmse,21,0.5533285907313602,182.38498883465027,0.6190476190476191,0.65,0.6341463414634146,44.62919592857361,0,0.0,408.3202664197368,0.0,0.0,0.0,78.61449384689331,15,0.5152611596785073,197.92869242406618,0.8,0.6,0.6857142857142857,0.024777889251708984,16,0.5161029137644682,197.5849871714267,0.375,0.3,0.33333333333333326,0.021234989166259766,9,0.4994596146792225,204.38078348801758,0.7777777777777778,0.35,0.48275862068965514,1.3724751472473145,19,0.5178724693779505,196.86244175188506,0.3157894736842105,0.3,0.3076923076923077,7.029727935791016,,,,,,,,0.6381606773094854,147.74632864212805
15,2,1000,50,20,1.0,0.9,14.895764425711844,10000,aic,19,0.54418531551121,212.41682887647457,0.7894736842105263,0.75,0.7692307692307692,9.143590927124023,0,0.0,466.0157649697189,0.0,0.0,0.0,16.78300905227661,19,0.5375619275769336,215.50343207135757,0.631578947368421,0.6,0.6153846153846154,0.12436389923095703,16,0.5347804264767431,216.79965543432692,0.6875,0.55,0.6111111111111112,0.12601184844970703,11,0.5239714484244438,221.83680960991012,0.6363636363636364,0.35,0.45161290322580644,0.19963312149047852,13,0.5161245962081343,225.49356644809788,0.5384615384615384,0.35,0.4242424242424242,1.118642807006836,,,,,,,,0.6398881155500886,167.81781530661246
15,2,1000,50,20,1.0,0.9,14.895764425711844,10000,bic,6,0.492925328888673,196.24989308694146,1.0,0.3,0.4615384615384615,8.791307926177979,0,0.0,387.02365601664076,0.0,0.0,0.0,16.764335870742798,12,0.5306385834739233,181.65397141707152,1.0,0.6,0.7499999999999999,0.11194491386413574,7,0.5194607517351619,185.98005672294585,0.8571428571428571,0.3,0.4444444444444444,0.1137542724609375,6,0.507655023862541,190.5491526861451,1.0,0.3,0.4615384615384615,0.10602188110351562,6,0.5189346449253734,186.1836725039254,1.0,0.3,0.4615384615384615,1.095207929611206,,,,,,,,0.5897044204430011,158.79409524761618
15,2,1000,50,20,1.0,0.9,14.895764425711844,10000,bayes_factor,2,0.45820130366728995,237.0129473458066,1.0,0.1,0.18181818181818182,9.176528930664062,0,0.0,437.455735774345,0.0,0.0,0.0,17.963149070739746,9,0.5486250286799607,197.4565701889317,1.0,0.45,0.6206896551724138,0.1197357177734375,6,0.5112734437755333,213.7962352456359,0.6666666666666666,0.2,0.30769230769230765,0.11877298355102539,5,0.5241423234950144,208.1666699993587,0.8,0.2,0.32000000000000006,0.09736919403076172,5,0.5354408736937266,203.22405440899772,1.0,0.25,0.4,1.0380580425262451,5.0,0.5323489329482569,204.57664162277783,1.0,0.25,0.4,3.5260190963745117,0.6540267465734287,151.34798413596468
16,2,1000,50,20,2.0,0.0,3.1622776601683795,10000,cv_rmse,25,0.6621440034050619,11.136498468528536,0.8,1.0,0.888888888888889,45.51902198791504,2,0.03737011337381435,31.730460214459704,1.0,0.1,0.18181818181818182,84.35525512695312,38,0.6788307979038872,10.586463947153392,0.5263157894736842,1.0,0.6896551724137931,0.016891002655029297,20,0.6472654787856644,11.626928321210828,1.0,1.0,1.0,0.016631126403808594,25,0.6504051351456218,11.523438140196545,0.8,1.0,0.888888888888889,3.45868182182312,25,0.6504051351456217,11.523438140196546,0.8,1.0,0.888888888888889,6.444283962249756,,,,,,,,0.7175261062926215,9.310978986242581
