n,p_total,p_true,snr,rho,reward_type,bandit_n_selected_mean,bandit_n_selected_std,bandit_test_r2_mean,bandit_test_r2_std,bandit_test_mse_mean,bandit_test_mse_std,bandit_f1_mean,bandit_f1_std,bandit_runtime_sec_mean,bandit_runtime_sec_std,sequential_g0.3_n_selected_mean,sequential_g0.3_n_selected_std,sequential_g0.3_test_r2_mean,sequential_g0.3_test_r2_std,sequential_g0.3_test_mse_mean,sequential_g0.3_test_mse_std,sequential_g0.3_f1_mean,sequential_g0.3_f1_std,sequential_g0.3_runtime_sec_mean,sequential_g0.3_runtime_sec_std,lasso_n_selected_mean,lasso_n_selected_std,lasso_test_r2_mean,lasso_test_r2_std,lasso_test_mse_mean,lasso_test_mse_std,lasso_f1_mean,lasso_f1_std,lasso_runtime_sec_mean,lasso_runtime_sec_std,adaptive_lasso_n_selected_mean,adaptive_lasso_n_selected_std,adaptive_lasso_test_r2_mean,adaptive_lasso_test_r2_std,adaptive_lasso_test_mse_mean,adaptive_lasso_test_mse_std,adaptive_lasso_f1_mean,adaptive_lasso_f1_std,adaptive_lasso_runtime_sec_mean,adaptive_lasso_runtime_sec_std,forward_n_selected_mean,forward_n_selected_std,forward_test_r2_mean,forward_test_r2_std,forward_test_mse_mean,forward_test_mse_std,forward_f1_mean,forward_f1_std,forward_runtime_sec_mean,forward_runtime_sec_std,backward_n_selected_mean,backward_n_selected_std,backward_test_r2_mean,backward_test_r2_std,backward_test_mse_mean,backward_test_mse_std,backward_f1_mean,backward_f1_std,backward_runtime_sec_mean,backward_runtime_sec_std,mcmc_n_selected_mean,mcmc_n_selected_std,mcmc_test_r2_mean,mcmc_test_r2_std,mcmc_test_mse_mean,mcmc_test_mse_std,mcmc_f1_mean,mcmc_f1_std,mcmc_runtime_sec_mean,mcmc_runtime_sec_std,all_features_test_r2_mean,all_features_test_r2_std
1000,50,5,0.5,0.9,bic,5.25,0.9574271077563381,0.3888990461877678,0.03865342239623825,39.62910443451191,3.7415645557773916,0.9267676767676768,0.04974170606967728,7.622906744480133,1.2957295004816074,0.0,0.0,0.0,0.0,64.76109271261807,2.522922597762133,0.0,0.0,14.636473298072815,2.227324075950763,3.0,0.816496580927726,0.3723558125297611,0.03432225470390971,40.67410736961261,3.1846958816681945,0.7400793650793651,0.13010790722821425,0.09834152460098267,0.014449531346362905,2.5,0.5773502691896257,0.3649348859309079,0.04571390627885825,41.198722071385006,4.318368028020562,0.6607142857142857,0.10309826235529021,0.08779418468475342,0.010533116014290439,3.25,0.5,0.3792969419562924,0.03744325163327452,40.2479524545797,3.661610886301929,0.7291666666666665,0.041666666666666664,0.06185990571975708,0.0036684649606383954,2.75,0.5,0.3679444804009473,0.04420433518960992,41.00755804694185,4.306690491919855,0.6428571428571428,0.12710807442894406,0.9455609917640686,0.16691062814385269,,,,,,,,,,,0.5306989293515212,0.055165844145228515
1000,50,5,0.5,0.9,cv_rmse,12.25,2.217355782608345,0.37108509784768046,0.06799871908639768,41.952276886429274,5.50960764351008,0.5277777777777778,0.09622504486493763,38.76281416416168,5.421155501166808,2.5,1.0,0.3308352633117263,0.05208686968879245,44.68852224439565,5.504311172920004,0.39682539682539686,0.13837774423938648,70.87961626052856,10.330933691079593,8.75,4.7871355387816905,0.360488327862431,0.07460846763033717,42.64093273253595,5.793375300224765,0.6666666666666667,0.18856180831641275,0.022788286209106445,0.0062025967715988745,12.0,2.943920288775949,0.3615636373223484,0.05613454079239294,42.57464372270137,4.824991736568626,0.3605567226890756,0.05914387934597727,0.020051956176757812,0.005146085851111301,7.25,2.0615528128088303,0.3527398565984009,0.06317756680976364,43.19378039468022,5.55786211557826,0.5083333333333333,0.17506612507320807,1.0816936492919922,0.4209302910715736,14.0,3.366501646120693,0.3792187005396964,0.0724184902595917,41.3620296038105,5.257495594088103,0.3130952380952381,0.17979475154546512,6.2630056738853455,1.045585570773669,,,,,,,,,,,0.5189489622410507,0.06462416445303838
1000,50,5,1.0,0.0,aic,20.5,3.696845502136472,0.5535934198342063,0.028830050753613827,4.399381760852009,0.2981175245195779,0.39853479853479856,0.05909746817976211,7.804358243942261,1.2573695049452212,0.0,0.0,0.0,0.0,9.858552484174647,0.3738993671069529,0.0,0.0,14.830094695091248,1.9745315418128007,11.25,5.7373048260195025,0.5227930453389645,0.015041592224692861,4.704190576028493,0.21854129359140753,0.670805909776498,0.21437650315553206,0.04034548997879028,0.004272936352886644,11.25,5.123475382979799,0.5217215637974999,0.01427996591470039,4.714338792026982,0.2018985421374019,0.6615986315474807,0.200712101970512,0.032734453678131104,0.004423655291785677,11.25,4.0311288741492755,0.521407848860628,0.014597089778592668,4.716712775838964,0.1813774273160825,0.6448412698412698,0.15996543151386006,0.18712222576141357,0.07851121499779663,12.0,5.291502622129181,0.522676833892921,0.014979949722345275,4.704692750129433,0.19948124892804364,0.6299603174603174,0.18211864832029578,0.943956732749939,0.14018314059121376,,,,,,,,,,,0.6131596824685226,0.03403103202973146
1000,50,5,1.0,0.0,bayes_factor,5.25,0.5,0.5245808874363267,0.02213512846604877,4.706767626491634,0.6803673749718647,0.9772727272727273,0.04545454545454548,8.774404883384705,1.1624010259632365,2.0,0.0,0.1248872944208641,0.07178015588265062,8.644633299727104,1.2151324184519186,0.28571428571428575,0.0,16.873062670230865,1.9119219829742609,5.0,0.0,0.5233342498120127,0.02086462054841769,4.717633017066973,0.6651566493826352,1.0,0.0,0.0416947603225708,0.004430425884491907,5.0,0.0,0.5233342498120127,0.02086462054841769,4.717633017066973,0.6651566493826352,1.0,0.0,0.03458869457244873,0.0039486228173830394,5.0,0.0,0.5233342498120127,0.02086462054841769,4.717633017066973,0.6651566493826354,1.0,0.0,0.08842545747756958,0.010952172598783276,5.0,0.0,0.5233342498120127,0.02086462054841769,4.717633017066973,0.6651566493826352,1.0,0.0,0.9550277590751648,0.13794569149275687,5.0,0.0,0.5233342498120127,0.02086462054841769,4.717633017066973,0.6651566493826352,1.0,0.0,2.3292781710624695,0.291874104068686,0.6485148180103981,0.017867341895549393
1000,50,5,1.0,0.0,bic,5.25,0.5,0.47277774143202655,0.03734198265654123,4.941669527469221,0.31929025692319796,0.9772727272727273,0.04545454545454548,7.677846074104309,1.178360792408411,0.0,0.0,0.0,0.0,9.389822540066453,0.5629102406768836,0.0,0.0,14.840335309505463,2.1018410662781624,5.5,1.0,0.4732600343473927,0.03733058993491723,4.937340977287202,0.32295566131470616,0.9583333333333333,0.08333333333333336,0.04187554121017456,0.005200146848575691,5.25,0.5,0.47323983417908494,0.03733056708474958,4.937522272594306,0.32279831758300953,0.9772727272727273,0.04545454545454548,0.034593403339385986,0.00497891927264242,5.25,0.5,0.47323983417908494,0.0373305670847496,4.937522272594306,0.32279831758301025,0.9772727272727273,0.04545454545454548,0.09153610467910767,0.01471015198225441,5.25,0.5,0.47323983417908494,0.03733056708474958,4.937522272594306,0.32279831758300953,0.9772727272727273,0.04545454545454548,0.9475030303001404,0.1231373431002296,,,,,,,,,,,0.5802988465376218,0.03438467536863929
1000,50,5,1.0,0.0,cv_rmse,18.5,5.0,0.543184278667762,0.041028835020821226,4.730489648889526,0.5773899780742844,0.44471153846153844,0.12019230769230771,39.97004169225693,5.858538803088827,5.0,1.1547005383792515,0.4146117223092175,0.11269550495131005,6.07980433561928,1.4187060514069831,0.8434343434343434,0.11822929202747098,71.59580326080322,10.333743268350656,14.5,4.43471156521669,0.5193593711422739,0.028385540666477044,4.996714783142041,0.7261838443711622,0.5301816239316239,0.10241700262656356,0.014394760131835938,0.0023621311630127274,12.25,5.737304826019502,0.5151624753616464,0.032909076030798186,5.039898824277193,0.7465676892255061,0.6257936507936508,0.18869704810547197,0.014809250831604004,0.0026086660723751063,15.0,2.9439202887759492,0.5192088086196323,0.03187578640662379,4.998254158530729,0.7410872328664505,0.5078044375644994,0.07113085445220596,2.0143852829933167,0.4908764349868531,15.0,2.9439202887759492,0.5192088086196323,0.031875786406623835,4.998254158530729,0.7410872328664508,0.5078044375644994,0.07113085445220596,6.324590682983398,1.054264338602532,,,,,,,,,,,0.6284090066824382,0.023353080387478464
1000,50,5,1.0,0.5,aic,17.0,1.632993161855452,0.5602054880753118,0.02849285638090787,9.679267654985837,0.6311273940079286,0.4564393939393939,0.03409090909090909,7.686709225177765,1.1956543311737848,0.0,0.0,0.0,0.0,22.01431124733171,0.6539787533542153,0.0,0.0,14.859244525432587,2.066453391044856,10.0,0.816496580927726,0.5302921600307845,0.024618080980427,10.335891603180174,0.507778306128356,0.6681547619047619,0.03649121856696333,0.051529645919799805,0.006358558915850419,12.5,2.3804761428476167,0.5361157320241863,0.02046591354015662,10.218260322525383,0.6835455903949648,0.5806182121971596,0.09017139993702131,0.04242575168609619,0.004214305716952907,11.75,1.2583057392117916,0.5377607557701602,0.02017940190958549,10.174331420441124,0.49040600021002645,0.5996732026143791,0.04724454998300963,0.19444602727890015,0.030795159164150772,14.0,2.449489742783178,0.5415895469800297,0.02191120571661489,10.091510666147327,0.5598527397623769,0.5327540106951871,0.0666976988409969,0.9326399564743042,0.17326224083591169,,,,,,,,,,,0.63889651894281,0.01912077819089523
1000,50,5,1.0,0.5,bayes_factor,5.0,0.0,0.5071818286105536,0.06087236812016275,10.54907092420957,0.7826916809955428,1.0,0.0,8.973404049873352,1.5574317419017334,0.5,1.0,0.08235749107236348,0.16471498214472696,19.662685315357137,3.40826830622932,0.14285714285714288,0.28571428571428575,16.688094079494476,2.3859007735624944,5.0,0.0,0.5071818286105536,0.06087236812016275,10.54907092420957,0.7826916809955428,1.0,0.0,0.05084264278411865,0.009539586530442687,5.0,0.0,0.5071818286105536,0.06087236812016275,10.54907092420957,0.7826916809955428,1.0,0.0,0.04096168279647827,0.005945574196349015,5.0,0.0,0.5071818286105536,0.06087236812016279,10.549070924209571,0.7826916809955431,1.0,0.0,0.0880325436592102,0.011470374273229606,5.0,0.0,0.5071818286105536,0.06087236812016275,10.54907092420957,0.7826916809955428,1.0,0.0,0.9658979773521423,0.1666632617463062,5.0,0.0,0.5071818286105536,0.06087236812016275,10.54907092420957,0.7826916809955428,1.0,0.0,2.445294201374054,0.39300175287594097,0.6145417402495851,0.04284337529191358
1000,50,5,1.0,0.5,bic,7.25,1.8929694486000912,0.49636215895164704,0.04934601198336965,10.502971202810505,1.4319171697109125,0.8295454545454545,0.11430778078541691,7.641752123832703,1.260865458726593,0.0,0.0,0.0,0.0,20.856181419366152,2.1261335355605313,0.0,0.0,15.023778557777405,2.5428822115988154,5.5,0.5773502691896257,0.49555572098746586,0.048939312336480044,10.520556222140558,1.4350506327836108,0.9545454545454546,0.052486388108147826,0.04938805103302002,0.006217534909611683,5.25,0.4999999999999999,0.4955557138321718,0.04893930774431123,10.52055638454925,1.4350506923110282,0.9772727272727273,0.04545454545454547,0.042022705078125,0.004339320374601447,5.75,0.9574271077563381,0.4955634185876997,0.04894425472386435,10.520381504346517,1.434986634884607,0.9356060606060606,0.08053140767223226,0.09845656156539917,0.023180361602916356,5.75,0.9574271077563381,0.49556341858769976,0.048944254723864364,10.520381504346517,1.4349866348846059,0.9356060606060606,0.08053140767223226,0.9482421278953552,0.16470939636843823,,,,,,,,,,,0.6154048192414292,0.01016081762425482
1000,50,5,1.0,0.5,cv_rmse,18.25,3.304037933599835,0.5270321326313048,0.08440857509813302,10.476312210637532,0.7231932761460089,0.4366402116402116,0.0614081514077801,39.397989213466644,5.501130056577871,4.0,0.0,0.44326413977568413,0.08672516015450639,12.355560228079392,0.5621820153202538,0.7222222222222221,0.1111111111111112,71.23567289113998,10.229240159080593,10.5,4.932882862316247,0.5100932352217136,0.09307413647083636,10.839945029052872,0.8543734522566804,0.696969696969697,0.22541326873152923,0.014776527881622314,0.002054570685178574,10.25,4.5,0.508112954624917,0.09159190055358846,10.886984359252692,0.811216378142773,0.7054655870445344,0.22730729480420528,0.014702320098876953,0.0019421795500316394,13.5,2.0816659994661326,0.5105040952161898,0.09207348176063003,10.832507809491986,0.8290982217766362,0.5457654553049289,0.06216356477250468,1.811357319355011,0.4710440802754346,15.5,3.415650255319866,0.5143194569351133,0.09241472990135582,10.745972265186257,0.8512859396751118,0.4990530303030303,0.09061267965080068,5.910110771656036,0.8490842118433675,,,,,,,,,,,0.6089309661529619,0.08521619719221085
