design_id,run_id,n,p_total,p_true,snr,rho,sigma_true,total_timesteps,reward_type,bandit_n_selected,bandit_test_r2,bandit_test_mse,bandit_precision,bandit_recall,bandit_f1,bandit_runtime_sec,sequential_g0.3_n_selected,sequential_g0.3_test_r2,sequential_g0.3_test_mse,sequential_g0.3_precision,sequential_g0.3_recall,sequential_g0.3_f1,sequential_g0.3_runtime_sec,lasso_n_selected,lasso_test_r2,lasso_test_mse,lasso_precision,lasso_recall,lasso_f1,lasso_runtime_sec,adaptive_lasso_n_selected,adaptive_lasso_test_r2,adaptive_lasso_test_mse,adaptive_lasso_precision,adaptive_lasso_recall,adaptive_lasso_f1,adaptive_lasso_runtime_sec,forward_n_selected,forward_test_r2,forward_test_mse,forward_precision,forward_recall,forward_f1,forward_runtime_sec,backward_n_selected,backward_test_r2,backward_test_mse,backward_precision,backward_recall,backward_f1,backward_runtime_sec,mcmc_n_selected,mcmc_test_r2,mcmc_test_mse,mcmc_precision,mcmc_recall,mcmc_f1,mcmc_runtime_sec,all_features_test_r2,all_features_test_mse
7,2,1000,50,5,2.0,0.0,1.5811388300841898,10000,cv_rmse,21,0.7369782554845252,1.8739661425598342,0.23809523809523808,1.0,0.3846153846153846,37.53636980056763,4,0.6390082281132685,2.571978828231888,1.0,0.8,0.888888888888889,67.0829119682312,17,0.7317752268522795,1.9110364597442921,0.29411764705882354,1.0,0.45454545454545453,0.012979984283447266,8,0.7219726431255042,1.9808774915092682,0.625,1.0,0.7692307692307693,0.013072013854980469,12,0.7248657975999104,1.9602644675168215,0.4166666666666667,1.0,0.5882352941176471,1.5520820617675781,12,0.7248657975999104,1.9602644675168215,0.4166666666666667,1.0,0.5882352941176471,5.68855094909668,,,,,,,,0.7678328257145248,1.6541348124134712
7,2,1000,50,5,2.0,0.0,1.5811388300841898,10000,aic,19,0.6810988984768762,2.1630269735336984,0.2631578947368421,1.0,0.4166666666666667,6.925228118896484,0,0.0,6.7827516531072725,0.0,0.0,0.0,14.23937726020813,6,0.664131034463595,2.2781157812194808,0.8333333333333334,1.0,0.9090909090909091,0.036947011947631836,9,0.6660733364476168,2.2649416292265236,0.5555555555555556,1.0,0.7142857142857143,0.0298311710357666,8,0.6646840335733981,2.274364925593297,0.625,1.0,0.7692307692307693,0.12702012062072754,8,0.6646840335733981,2.274364925593297,0.625,1.0,0.7692307692307693,0.862036943435669,,,,,,,,0.7532717656828862,1.673496339182642
7,2,1000,50,5,2.0,0.0,1.5811388300841898,10000,bic,10,0.721067292361762,2.3524285580997044,0.5,1.0,0.6666666666666666,7.004854917526245,0,0.0,8.433677706777539,0.0,0.0,0.0,13.749150037765503,5,0.7167136540803833,2.3891457402167418,1.0,1.0,1.0,0.03911399841308594,5,0.7167136540803833,2.3891457402167418,1.0,1.0,1.0,0.03123617172241211,5,0.7167136540803833,2.3891457402167413,1.0,1.0,1.0,0.08479523658752441,5,0.7167136540803833,2.3891457402167418,1.0,1.0,1.0,0.8939700126647949,,,,,,,,0.7558381220693031,2.059182586749057
7,2,1000,50,5,2.0,0.0,1.5811388300841898,10000,bayes_factor,5,0.7027986966365007,2.650644599457449,1.0,1.0,1.0,8.359407186508179,2,0.13863716846653762,7.682223165707538,0.5,0.2,0.28571428571428575,16.30308699607849,5,0.7027986966365007,2.650644599457449,1.0,1.0,1.0,0.038480281829833984,5,0.7027986966365007,2.650644599457449,1.0,1.0,1.0,0.030441999435424805,5,0.7027986966365007,2.650644599457449,1.0,1.0,1.0,0.08199596405029297,5,0.7027986966365007,2.650644599457449,1.0,1.0,1.0,0.9232521057128906,5.0,0.7027986966365007,2.650644599457449,1.0,1.0,1.0,1.9612998962402344,0.7609479255843028,2.1320299839468615
8,2,1000,50,5,2.0,0.5,2.358495283014151,10000,cv_rmse,25,0.7899569841241345,4.431142805989345,0.2,1.0,0.33333333333333337,37.25594902038574,4,0.6809742026561086,6.730282656295792,0.75,0.6,0.6666666666666665,65.75282788276672,11,0.7699699797096822,4.852795820516234,0.45454545454545453,1.0,0.625,0.015334129333496094,13,0.7719780855323253,4.810432099768057,0.38461538461538464,1.0,0.5555555555555556,0.014819145202636719,9,0.7698587177701669,4.855143042302246,0.5555555555555556,1.0,0.7142857142857143,1.2541210651397705,10,0.7714523958443453,4.8215222379921805,0.5,1.0,0.6666666666666666,6.245557069778442,,,,,,,,0.822975736091369,3.73456737056127
8,2,1000,50,5,2.0,0.5,2.358495283014151,10000,aic,22,0.7252848178112763,4.652958479732762,0.22727272727272727,1.0,0.37037037037037035,6.799414157867432,0,0.0,16.93739109233604,0.0,0.0,0.0,14.129215955734253,10,0.702004728656167,5.047262454417297,0.5,1.0,0.6666666666666666,0.04245495796203613,9,0.7018507780405498,5.04986997620291,0.5555555555555556,1.0,0.7142857142857143,0.03530383110046387,11,0.704658691685689,5.002311244641682,0.45454545454545453,1.0,0.625,0.16640281677246094,11,0.7046586916856891,5.002311244641682,0.45454545454545453,1.0,0.625,0.8805041313171387,,,,,,,,0.7596744759293983,4.0704873906543995
8,2,1000,50,5,2.0,0.5,2.358495283014151,10000,bic,8,0.6697466698786225,5.943379544419093,0.625,1.0,0.7692307692307693,7.43466329574585,0,0.0,17.996425780883822,0.0,0.0,0.0,14.22818398475647,5,0.664723991758442,6.033769798430192,1.0,1.0,1.0,0.0459599494934082,5,0.664723991758442,6.033769798430192,1.0,1.0,1.0,0.038246870040893555,5,0.664723991758442,6.033769798430192,1.0,1.0,1.0,0.08610200881958008,5,0.664723991758442,6.033769798430192,1.0,1.0,1.0,0.95790696144104,,,,,,,,0.7317809258383734,4.826984661167088
8,2,1000,50,5,2.0,0.5,2.358495283014151,10000,bayes_factor,5,0.7190832841082981,5.74159558567596,1.0,1.0,1.0,8.209760189056396,0,0.0,20.43878224708224,0.0,0.0,0.0,15.875024795532227,5,0.7190832841082981,5.74159558567596,1.0,1.0,1.0,0.04515218734741211,5,0.7190832841082981,5.74159558567596,1.0,1.0,1.0,0.03731989860534668,5,0.7190832841082981,5.74159558567596,1.0,1.0,1.0,0.08212995529174805,5,0.7190832841082981,5.74159558567596,1.0,1.0,1.0,0.8689086437225342,5.0,0.7190832841082981,5.74159558567596,1.0,1.0,1.0,1.8524889945983887,0.7812801999439444,4.470366366471087
9,2,1000,50,5,2.0,0.9,3.2625296933514645,10000,cv_rmse,10,0.7167145335400675,9.847882686094275,0.5,1.0,0.6666666666666666,37.98524212837219,2,0.6854767063079066,10.933806583973846,1.0,0.4,0.5714285714285715,66.79471683502197,6,0.7072214448198344,10.177891935117167,0.8333333333333334,1.0,0.9090909090909091,0.017557144165039062,8,0.7178765623882405,9.807486954122325,0.625,1.0,0.7692307692307693,0.015849828720092773,6,0.6981534511594388,10.493123559533917,0.6666666666666666,0.8,0.7272727272727272,0.8499131202697754,10,0.7064730842618965,10.203907272485395,0.4,0.8,0.5333333333333333,5.794600009918213,,,,,,,,0.7848868551312097,7.478001047414393
9,2,1000,50,5,2.0,0.9,3.2625296933514645,10000,aic,13,0.6981176239186505,9.979447545656665,0.38461538461538464,1.0,0.5555555555555556,6.815776109695435,0,0.0,33.05740359936568,0.0,0.0,0.0,13.798557996749878,6,0.690212868697906,10.24075822934301,0.8333333333333334,1.0,0.9090909090909091,0.07691788673400879,9,0.6914655319740516,10.19934843384936,0.5555555555555556,1.0,0.7142857142857143,0.06384825706481934,9,0.6920951134827685,10.178536103817008,0.5555555555555556,1.0,0.7142857142857143,0.13774609565734863,15,0.6980467737764258,9.98178966740326,0.3333333333333333,1.0,0.5,0.8328900337219238,,,,,,,,0.7547145330492526,8.108500678049724
